Identification code,Last name,First name,Age,sex,class,First name G1,First name G2,First name G3,Last name G1,Last name G2,Last name G3,Address : City G1,Address : City G2,"Address : Street, number, residence, building G1","Address : Street, number, residence, building G2",Address : Zip code G1,Address : Zip code G2,Email G1,Email G2,Home phone number G1,Home phone number G2,Home phone number G3,Mobile phone number G1,Mobile phone number G2,Mobile phone number G3,s2h_time,h2s_time
14367,Kid_lastname_334,Kid_name_334,8,M,P-3,firstname_dad_334,firstname_mom_334,firstname_sitter_334,lastname_dad_334,lastname_mom_334,lastname_sitter_334,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_334,mom_email_334,+66,+66,,+66 81 999 9999_dad334,+66 081 888 8888_mom334,+66 081 777 7777_sitter334,,
14230,Kid_lastname_335,Kid_name_335,8,M,P-3,firstname_dad_335,firstname_mom_335,firstname_sitter_335,lastname_dad_335,lastname_mom_335,lastname_sitter_335,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_335,mom_email_335,+66,+66,,+66 81 999 9999_dad335,+66 081 888 8888_mom335,+66 081 777 7777_sitter335,,
13938,Kid_lastname_336,Kid_name_336,8,M,P-3,firstname_dad_336,firstname_mom_336,firstname_sitter_336,lastname_dad_336,lastname_mom_336,lastname_sitter_336,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_336,mom_email_336,+66,+66,,+66 81 999 9999_dad336,+66 081 888 8888_mom336,+66 081 777 7777_sitter336,,
GC016STU01,Kid_lastname_337,Kid_name_337,8,F,P-3,firstname_dad_337,firstname_mom_337,firstname_sitter_337,lastname_dad_337,lastname_mom_337,lastname_sitter_337,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_337,mom_email_337,+66,+66,,+66 81 999 9999_dad337,+66 081 888 8888_mom337,+66 081 777 7777_sitter337,,
14195,Kid_lastname_338,Kid_name_338,8,M,P-3,firstname_dad_338,firstname_mom_338,firstname_sitter_338,lastname_dad_338,lastname_mom_338,lastname_sitter_338,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_338,mom_email_338,+66,+66,,+66 81 999 9999_dad338,+66 081 888 8888_mom338,+66 081 777 7777_sitter338,,
14253,Kid_lastname_339,Kid_name_339,8,M,P-3,firstname_dad_339,firstname_mom_339,firstname_sitter_339,lastname_dad_339,lastname_mom_339,lastname_sitter_339,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_339,mom_email_339,+66,+66,,+66 81 999 9999_dad339,+66 081 888 8888_mom339,+66 081 777 7777_sitter339,,
2320S5275,Kid_lastname_34,Kid_name_34,4,F,K-2,firstname_dad_34,firstname_mom_34,firstname_sitter_34,lastname_dad_34,lastname_mom_34,lastname_sitter_34,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_34,mom_email_34,+66,+66,,+66 81 999 9999_dad34,+66 081 888 8888_mom34,+66 081 777 7777_sitter34,,
13939,Kid_lastname_340,Kid_name_340,8,M,P-3,firstname_dad_340,firstname_mom_340,firstname_sitter_340,lastname_dad_340,lastname_mom_340,lastname_sitter_340,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_340,mom_email_340,+66,+66,,+66 81 999 9999_dad340,+66 081 888 8888_mom340,+66 081 777 7777_sitter340,,
11510,Kid_lastname_341,Kid_name_341,8,M,P-3,firstname_dad_341,firstname_mom_341,firstname_sitter_341,lastname_dad_341,lastname_mom_341,lastname_sitter_341,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_341,mom_email_341,+66,+66,,+66 81 999 9999_dad341,+66 081 888 8888_mom341,+66 081 777 7777_sitter341,,
2515S5753,Kid_lastname_342,Kid_name_342,8,F,P-3,firstname_dad_342,firstname_mom_342,firstname_sitter_342,lastname_dad_342,lastname_mom_342,lastname_sitter_342,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_342,mom_email_342,+66,+66,,+66 81 999 9999_dad342,+66 081 888 8888_mom342,+66 081 777 7777_sitter342,,
2566S5887,Kid_lastname_343,Kid_name_343,8,F,P-3,firstname_dad_343,firstname_mom_343,firstname_sitter_343,lastname_dad_343,lastname_mom_343,lastname_sitter_343,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_343,mom_email_343,+66,+66,,+66 81 999 9999_dad343,+66 081 888 8888_mom343,+66 081 777 7777_sitter343,,
14512,Kid_lastname_344,Kid_name_344,8,M,P-3,firstname_dad_344,firstname_mom_344,firstname_sitter_344,lastname_dad_344,lastname_mom_344,lastname_sitter_344,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_344,mom_email_344,+66,+66,,+66 81 999 9999_dad344,+66 081 888 8888_mom344,+66 081 777 7777_sitter344,,
2310S5392,Kid_lastname_345,Kid_name_345,8,F,P-3,firstname_dad_345,firstname_mom_345,firstname_sitter_345,lastname_dad_345,lastname_mom_345,lastname_sitter_345,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_345,mom_email_345,+66,+66,,+66 81 999 9999_dad345,+66 081 888 8888_mom345,+66 081 777 7777_sitter345,,
14158,Kid_lastname_346,Kid_name_346,8,M,P-3,firstname_dad_346,firstname_mom_346,firstname_sitter_346,lastname_dad_346,lastname_mom_346,lastname_sitter_346,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_346,mom_email_346,+66,+66,,+66 81 999 9999_dad346,+66 081 888 8888_mom346,+66 081 777 7777_sitter346,,
14159,Kid_lastname_347,Kid_name_347,8,M,P-3,firstname_dad_347,firstname_mom_347,firstname_sitter_347,lastname_dad_347,lastname_mom_347,lastname_sitter_347,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_347,mom_email_347,+66,+66,,+66 81 999 9999_dad347,+66 081 888 8888_mom347,+66 081 777 7777_sitter347,,
13133,Kid_lastname_348,Kid_name_348,8,M,P-3,firstname_dad_348,firstname_mom_348,firstname_sitter_348,lastname_dad_348,lastname_mom_348,lastname_sitter_348,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_348,mom_email_348,+66,+66,,+66 81 999 9999_dad348,+66 081 888 8888_mom348,+66 081 777 7777_sitter348,,
13708,Kid_lastname_349,Kid_name_349,8,M,P-3,firstname_dad_349,firstname_mom_349,firstname_sitter_349,lastname_dad_349,lastname_mom_349,lastname_sitter_349,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_349,mom_email_349,+66,+66,,+66 81 999 9999_dad349,+66 081 888 8888_mom349,+66 081 777 7777_sitter349,,
11477,Kid_lastname_35,Kid_name_35,4,M,K-2,firstname_dad_35,firstname_mom_35,firstname_sitter_35,lastname_dad_35,lastname_mom_35,lastname_sitter_35,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_35,mom_email_35,+66,+66,,+66 81 999 9999_dad35,+66 081 888 8888_mom35,+66 081 777 7777_sitter35,,
11665,Kid_lastname_350,Kid_name_350,8,M,P-3,firstname_dad_350,firstname_mom_350,firstname_sitter_350,lastname_dad_350,lastname_mom_350,lastname_sitter_350,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_350,mom_email_350,+66,+66,,+66 81 999 9999_dad350,+66 081 888 8888_mom350,+66 081 777 7777_sitter350,,
2762S6257,Kid_lastname_351,Kid_name_351,8,F,P-3,firstname_dad_351,firstname_mom_351,firstname_sitter_351,lastname_dad_351,lastname_mom_351,lastname_sitter_351,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_351,mom_email_351,+66,+66,,+66 81 999 9999_dad351,+66 081 888 8888_mom351,+66 081 777 7777_sitter351,,
13455,Kid_lastname_352,Kid_name_352,8,M,P-3,firstname_dad_352,firstname_mom_352,firstname_sitter_352,lastname_dad_352,lastname_mom_352,lastname_sitter_352,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_352,mom_email_352,+66,+66,,+66 81 999 9999_dad352,+66 081 888 8888_mom352,+66 081 777 7777_sitter352,,
2762S6258,Kid_lastname_353,Kid_name_353,8,F,P-3,firstname_dad_353,firstname_mom_353,firstname_sitter_353,lastname_dad_353,lastname_mom_353,lastname_sitter_353,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_353,mom_email_353,+66,+66,,+66 81 999 9999_dad353,+66 081 888 8888_mom353,+66 081 777 7777_sitter353,,
BA024STU001,Kid_lastname_354,Kid_name_354,8,F,P-3,firstname_dad_354,firstname_mom_354,firstname_sitter_354,lastname_dad_354,lastname_mom_354,lastname_sitter_354,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_354,mom_email_354,+66,+66,,+66 81 999 9999_dad354,+66 081 888 8888_mom354,+66 081 777 7777_sitter354,,
13554,Kid_lastname_355,Kid_name_355,8,M,P-3,firstname_dad_355,firstname_mom_355,firstname_sitter_355,lastname_dad_355,lastname_mom_355,lastname_sitter_355,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_355,mom_email_355,+66,+66,,+66 81 999 9999_dad355,+66 081 888 8888_mom355,+66 081 777 7777_sitter355,,
13555,Kid_lastname_356,Kid_name_356,8,M,P-3,firstname_dad_356,firstname_mom_356,firstname_sitter_356,lastname_dad_356,lastname_mom_356,lastname_sitter_356,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_356,mom_email_356,+66,+66,,+66 81 999 9999_dad356,+66 081 888 8888_mom356,+66 081 777 7777_sitter356,,
13556,Kid_lastname_357,Kid_name_357,8,M,P-3,firstname_dad_357,firstname_mom_357,firstname_sitter_357,lastname_dad_357,lastname_mom_357,lastname_sitter_357,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_357,mom_email_357,+66,+66,,+66 81 999 9999_dad357,+66 081 888 8888_mom357,+66 081 777 7777_sitter357,,
11542,Kid_lastname_358,Kid_name_358,8,M,P-3,firstname_dad_358,firstname_mom_358,firstname_sitter_358,lastname_dad_358,lastname_mom_358,lastname_sitter_358,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_358,mom_email_358,+66,+66,,+66 81 999 9999_dad358,+66 081 888 8888_mom358,+66 081 777 7777_sitter358,,
2497S5711,Kid_lastname_359,Kid_name_359,8,F,P-3,firstname_dad_359,firstname_mom_359,firstname_sitter_359,lastname_dad_359,lastname_mom_359,lastname_sitter_359,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_359,mom_email_359,+66,+66,,+66 81 999 9999_dad359,+66 081 888 8888_mom359,+66 081 777 7777_sitter359,,
11478,Kid_lastname_36,Kid_name_36,4,M,K-2,firstname_dad_36,firstname_mom_36,firstname_sitter_36,lastname_dad_36,lastname_mom_36,lastname_sitter_36,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_36,mom_email_36,+66,+66,,+66 81 999 9999_dad36,+66 081 888 8888_mom36,+66 081 777 7777_sitter36,,
2220S5063,Kid_lastname_360,Kid_name_360,8,F,P-3,firstname_dad_360,firstname_mom_360,firstname_sitter_360,lastname_dad_360,lastname_mom_360,lastname_sitter_360,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_360,mom_email_360,+66,+66,,+66 81 999 9999_dad360,+66 081 888 8888_mom360,+66 081 777 7777_sitter360,,
2220S5064,Kid_lastname_361,Kid_name_361,8,F,P-3,firstname_dad_361,firstname_mom_361,firstname_sitter_361,lastname_dad_361,lastname_mom_361,lastname_sitter_361,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_361,mom_email_361,+66,+66,,+66 81 999 9999_dad361,+66 081 888 8888_mom361,+66 081 777 7777_sitter361,,
13709,Kid_lastname_362,Kid_name_362,8,M,P-3,firstname_dad_362,firstname_mom_362,firstname_sitter_362,lastname_dad_362,lastname_mom_362,lastname_sitter_362,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_362,mom_email_362,+66,+66,,+66 81 999 9999_dad362,+66 081 888 8888_mom362,+66 081 777 7777_sitter362,,
13203,Kid_lastname_363,Kid_name_363,9,M,P-4,firstname_dad_363,firstname_mom_363,firstname_sitter_363,lastname_dad_363,lastname_mom_363,lastname_sitter_363,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_363,mom_email_363,+66,+66,,+66 81 999 9999_dad363,+66 081 888 8888_mom363,+66 081 777 7777_sitter363,,
13459,Kid_lastname_364,Kid_name_364,9,M,P-4,firstname_dad_364,firstname_mom_364,firstname_sitter_364,lastname_dad_364,lastname_mom_364,lastname_sitter_364,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_364,mom_email_364,+66,+66,,+66 81 999 9999_dad364,+66 081 888 8888_mom364,+66 081 777 7777_sitter364,,
BA024STU003,Kid_lastname_365,Kid_name_365,9,F,P-4,firstname_dad_365,firstname_mom_365,firstname_sitter_365,lastname_dad_365,lastname_mom_365,lastname_sitter_365,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_365,mom_email_365,+66,+66,,+66 81 999 9999_dad365,+66 081 888 8888_mom365,+66 081 777 7777_sitter365,,
775S4863,Kid_lastname_366,Kid_name_366,9,F,P-4,firstname_dad_366,firstname_mom_366,firstname_sitter_366,lastname_dad_366,lastname_mom_366,lastname_sitter_366,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_366,mom_email_366,+66,+66,,+66 81 999 9999_dad366,+66 081 888 8888_mom366,+66 081 777 7777_sitter366,,
2728S6182,Kid_lastname_367,Kid_name_367,9,F,P-4,firstname_dad_367,firstname_mom_367,firstname_sitter_367,lastname_dad_367,lastname_mom_367,lastname_sitter_367,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_367,mom_email_367,+66,+66,,+66 81 999 9999_dad367,+66 081 888 8888_mom367,+66 081 777 7777_sitter367,,
2728S6183,Kid_lastname_368,Kid_name_368,9,F,P-4,firstname_dad_368,firstname_mom_368,firstname_sitter_368,lastname_dad_368,lastname_mom_368,lastname_sitter_368,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_368,mom_email_368,+66,+66,,+66 81 999 9999_dad368,+66 081 888 8888_mom368,+66 081 777 7777_sitter368,,
14370,Kid_lastname_369,Kid_name_369,9,M,P-4,firstname_dad_369,firstname_mom_369,firstname_sitter_369,lastname_dad_369,lastname_mom_369,lastname_sitter_369,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_369,mom_email_369,+66,+66,,+66 81 999 9999_dad369,+66 081 888 8888_mom369,+66 081 777 7777_sitter369,,
13546,Kid_lastname_37,Kid_name_37,4,M,K-2,firstname_dad_37,firstname_mom_37,firstname_sitter_37,lastname_dad_37,lastname_mom_37,lastname_sitter_37,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_37,mom_email_37,+66,+66,,+66 81 999 9999_dad37,+66 081 888 8888_mom37,+66 081 777 7777_sitter37,,
14106,Kid_lastname_370,Kid_name_370,9,M,P-4,firstname_dad_370,firstname_mom_370,firstname_sitter_370,lastname_dad_370,lastname_mom_370,lastname_sitter_370,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_370,mom_email_370,+66,+66,,+66 81 999 9999_dad370,+66 081 888 8888_mom370,+66 081 777 7777_sitter370,,
14107,Kid_lastname_371,Kid_name_371,9,M,P-4,firstname_dad_371,firstname_mom_371,firstname_sitter_371,lastname_dad_371,lastname_mom_371,lastname_sitter_371,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_371,mom_email_371,+66,+66,,+66 81 999 9999_dad371,+66 081 888 8888_mom371,+66 081 777 7777_sitter371,,
14108,Kid_lastname_372,Kid_name_372,9,M,P-4,firstname_dad_372,firstname_mom_372,firstname_sitter_372,lastname_dad_372,lastname_mom_372,lastname_sitter_372,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_372,mom_email_372,+66,+66,,+66 81 999 9999_dad372,+66 081 888 8888_mom372,+66 081 777 7777_sitter372,,
GX002STU01,Kid_lastname_373,Kid_name_373,9,F,P-4,firstname_dad_373,firstname_mom_373,firstname_sitter_373,lastname_dad_373,lastname_mom_373,lastname_sitter_373,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_373,mom_email_373,+66,+66,,+66 81 999 9999_dad373,+66 081 888 8888_mom373,+66 081 777 7777_sitter373,,
GX002STU02,Kid_lastname_374,Kid_name_374,9,F,P-4,firstname_dad_374,firstname_mom_374,firstname_sitter_374,lastname_dad_374,lastname_mom_374,lastname_sitter_374,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_374,mom_email_374,+66,+66,,+66 81 999 9999_dad374,+66 081 888 8888_mom374,+66 081 777 7777_sitter374,,
2344S6136,Kid_lastname_375,Kid_name_375,9,F,P-4,firstname_dad_375,firstname_mom_375,firstname_sitter_375,lastname_dad_375,lastname_mom_375,lastname_sitter_375,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_375,mom_email_375,+66,+66,,+66 81 999 9999_dad375,+66 081 888 8888_mom375,+66 081 777 7777_sitter375,,
BA024STU002,Kid_lastname_376,Kid_name_376,9,F,P-4,firstname_dad_376,firstname_mom_376,firstname_sitter_376,lastname_dad_376,lastname_mom_376,lastname_sitter_376,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_376,mom_email_376,+66,+66,,+66 81 999 9999_dad376,+66 081 888 8888_mom376,+66 081 777 7777_sitter376,,
2344S6137,Kid_lastname_377,Kid_name_377,9,F,P-4,firstname_dad_377,firstname_mom_377,firstname_sitter_377,lastname_dad_377,lastname_mom_377,lastname_sitter_377,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_377,mom_email_377,+66,+66,,+66 81 999 9999_dad377,+66 081 888 8888_mom377,+66 081 777 7777_sitter377,,
14355,Kid_lastname_378,Kid_name_378,9,M,P-4,firstname_dad_378,firstname_mom_378,firstname_sitter_378,lastname_dad_378,lastname_mom_378,lastname_sitter_378,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_378,mom_email_378,+66,+66,,+66 81 999 9999_dad378,+66 081 888 8888_mom378,+66 081 777 7777_sitter378,,
785S2997,Kid_lastname_379,Kid_name_379,9,F,P-4,firstname_dad_379,firstname_mom_379,firstname_sitter_379,lastname_dad_379,lastname_mom_379,lastname_sitter_379,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_379,mom_email_379,+66,+66,,+66 81 999 9999_dad379,+66 081 888 8888_mom379,+66 081 777 7777_sitter379,,
846S3146,Kid_lastname_38,Kid_name_38,4,F,K-2,firstname_dad_38,firstname_mom_38,firstname_sitter_38,lastname_dad_38,lastname_mom_38,lastname_sitter_38,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_38,mom_email_38,+66,+66,,+66 81 999 9999_dad38,+66 081 888 8888_mom38,+66 081 777 7777_sitter38,,
13712,Kid_lastname_380,Kid_name_380,9,M,P-4,firstname_dad_380,firstname_mom_380,firstname_sitter_380,lastname_dad_380,lastname_mom_380,lastname_sitter_380,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_380,mom_email_380,+66,+66,,+66 81 999 9999_dad380,+66 081 888 8888_mom380,+66 081 777 7777_sitter380,,
13209,Kid_lastname_381,Kid_name_381,9,M,P-4,firstname_dad_381,firstname_mom_381,firstname_sitter_381,lastname_dad_381,lastname_mom_381,lastname_sitter_381,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_381,mom_email_381,+66,+66,,+66 81 999 9999_dad381,+66 081 888 8888_mom381,+66 081 777 7777_sitter381,,
822S5781,Kid_lastname_382,Kid_name_382,9,F,P-4,firstname_dad_382,firstname_mom_382,firstname_sitter_382,lastname_dad_382,lastname_mom_382,lastname_sitter_382,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_382,mom_email_382,+66,+66,,+66 81 999 9999_dad382,+66 081 888 8888_mom382,+66 081 777 7777_sitter382,,
